t_ms,dt_ms,total_ms,pure_ms,fps,model_px
130296,85,77.2,54.2,12.04,320
130366,69,75.6,54.2,12.78,320
130456,90,76.2,54.2,12.28,320
130523,67,74.4,54.2,13.07,320
130611,87,72.8,54.2,12.60,320
130711,99,74.5,54.2,11.85,320
130791,80,74.1,54.2,12.04,320
130878,86,74.1,54.2,11.92,320
130969,91,74.3,54.2,11.64,320
131071,102,74.3,54.2,11.09,320
131156,84,74.8,54.2,11.33,320
131257,100,76.1,54.2,10.93,320
131340,83,75.0,54.2,11.27,320
131448,107,75.8,54.2,10.69,320
131554,106,75.5,54.2,10.31,320
131642,87,75.2,54.2,10.67,320
131742,99,74.9,54.2,10.50,320
131830,87,75.0,54.2,10.80,320
131907,77,73.4,54.2,11.45,320
132000,92,74.8,54.2,11.28,320
132075,75,74.8,54.2,11.90,320
132159,83,74.4,54.2,11.94,320
132246,86,75.7,54.2,11.85,320
132334,87,75.0,54.2,11.74,320
132418,84,75.7,54.2,11.79,320
132503,84,75.5,54.2,11.82,320
132578,74,74.2,54.2,12.33,320
132665,87,75.2,54.2,12.08,320
132755,89,76.3,54.2,11.83,320
132838,83,75.6,54.2,11.89,320
132934,95,77.2,54.2,11.48,320
133004,70,75.8,54.2,12.32,320
133102,97,77.7,54.2,11.72,320
133181,79,76.4,54.2,12.00,320
133278,97,77.1,54.2,11.49,320
133354,75,76.8,54.2,12.05,320
133438,83,75.8,54.2,12.05,320
133523,85,76.5,54.2,11.96,320
133610,87,76.6,54.2,11.82,320
133695,84,76.6,54.2,11.85,320
133764,69,75.2,54.2,12.64,320
133850,85,74.6,54.2,12.38,320
133939,88,75.9,54.2,12.07,320
134011,72,74.3,54.2,12.62,320
134103,92,75.4,54.2,12.09,320
134190,86,74.7,54.2,11.95,320
134277,86,75.8,54.2,11.86,320
134363,86,75.2,54.2,11.79,320
134483,119,76.0,54.2,10.77,320
134570,87,77.1,54.2,10.99,320
134645,74,76.6,54.2,11.75,320
134735,90,77.7,54.2,11.56,320
134809,73,76.8,54.2,12.20,320
134888,78,74.7,54.2,12.39,320
134985,97,75.8,54.2,11.76,320
135059,73,72.9,54.2,12.34,320
135154,95,74.1,54.2,11.80,320
135229,74,74.2,54.2,12.31,320
135303,74,72.6,54.2,12.67,320
135389,85,73.9,54.2,12.40,320
135476,86,73.6,54.2,12.17,320
135559,82,74.4,54.2,12.18,320
135635,76,74.7,54.2,12.47,320
135713,78,73.1,54.2,12.58,320
135805,91,73.2,54.2,12.10,320
135893,87,74.8,54.2,11.92,320
135979,86,75.8,54.2,11.83,320
136075,96,76.6,54.2,11.41,320
136156,80,77.2,54.2,11.73,320
136236,80,76.2,54.2,11.96,320
136317,80,76.0,54.2,12.13,320
136396,79,75.4,54.2,12.28,320
136524,128,75.1,54.2,10.94,320
136617,93,77.4,54.2,10.89,320
136686,68,75.6,54.2,12.03,320
136778,92,76.3,54.2,11.68,320
136854,76,76.3,54.2,12.13,320
136938,83,75.5,54.2,12.10,320
137025,86,76.7,54.2,11.96,320
137093,68,75.0,54.2,12.78,320
137187,93,75.8,54.2,12.17,320
137267,80,76.6,54.2,12.27,320
137358,90,77.2,54.2,11.92,320
137437,79,77.6,54.2,12.14,320
137512,74,75.3,54.2,12.55,320
137607,95,76.6,54.2,11.95,320
137682,74,76.1,54.2,12.42,320
137772,89,76.8,54.2,12.06,320
137851,79,77.3,54.2,12.24,320
137931,79,76.0,54.2,12.37,320
138015,84,76.1,54.2,12.23,320
138089,73,75.5,54.2,12.67,320
138176,87,73.2,54.2,12.32,320
138254,78,71.4,54.2,12.47,320
138349,94,72.7,54.2,11.92,320
138430,81,74.4,54.2,12.05,320
138507,77,74.9,54.2,12.33,320
138579,71,72.6,54.2,12.86,320
138673,93,72.3,54.2,12.22,320
138765,92,73.8,54.2,11.82,320
138847,81,75.4,54.2,11.98,320
138935,88,74.9,54.2,11.79,320
139019,83,74.6,54.2,11.87,320
139098,79,74.3,54.2,12.11,320
139183,84,75.3,54.2,12.05,320
139261,78,75.8,54.2,12.28,320
139354,92,76.6,54.2,11.86,320
139437,83,77.9,54.2,11.91,320
139509,71,76.6,54.2,12.56,320
139599,90,78.0,54.2,12.13,320
139678,78,78.0,54.2,12.34,320
139752,74,76.1,54.2,12.69,320
139840,88,75.7,54.2,12.29,320
139927,86,75.4,54.2,12.09,320
140012,84,76.0,54.2,12.04,320
140093,81,75.4,54.2,12.13,320
140169,76,74.1,54.2,12.44,320
140251,82,74.0,54.2,12.36,320
140343,92,75.0,54.2,11.92,320
140424,80,76.1,54.2,12.09,320
140513,88,76.0,54.2,11.87,320
140596,83,76.1,54.2,11.93,320
140670,73,75.5,54.2,12.46,320
140749,79,74.9,54.2,12.52,320
140832,82,75.0,54.2,12.42,320
140906,74,74.8,54.2,12.75,320
140994,87,76.0,54.2,12.37,320
141069,75,75.8,54.2,12.66,320
141154,85,74.9,54.2,12.39,320
141236,81,74.7,54.2,12.38,320
141336,100,76.0,54.2,11.66,320
141417,81,76.9,54.2,11.87,320
141496,78,75.9,54.2,12.15,320
141577,80,75.6,54.2,12.26,320
141660,83,75.4,54.2,12.20,320
141783,122,76.2,54.2,11.00,320
141852,68,74.7,54.2,12.11,320
141947,94,76.1,54.2,11.67,320
142022,75,75.8,54.2,12.17,320
142108,85,76.6,54.2,12.05,320
142177,69,73.7,54.2,12.78,320
142264,87,73.8,54.2,12.39,320
142353,88,75.4,54.2,12.09,320
142424,71,74.5,54.2,12.69,320
142513,88,74.5,54.2,12.29,320
142606,93,76.8,54.2,11.83,320
142671,65,74.4,54.2,12.89,320
142770,98,75.3,54.2,12.09,320
142860,89,74.4,54.2,11.83,320
142984,124,75.1,54.2,10.70,320
143071,87,76.0,54.2,10.94,320
143149,78,74.2,54.2,11.50,320
143234,85,73.9,54.2,11.58,320
143329,94,73.6,54.2,11.30,320
143402,72,72.2,54.2,12.08,320
143489,87,72.5,54.2,11.90,320
143572,83,72.2,54.2,11.95,320
143660,87,73.9,54.2,11.81,320
143740,79,73.4,54.2,12.06,320
143824,83,74.2,54.2,12.06,320
143903,79,75.1,54.2,12.24,320
143976,73,74.7,54.2,12.68,320
144061,84,75.7,54.2,12.45,320
144136,74,75.4,54.2,12.77,320
144226,90,76.1,54.2,12.27,320
144304,77,76.4,54.2,12.48,320
144383,79,75.5,54.2,12.54,320
144463,80,75.1,54.2,12.53,320
144545,81,74.9,54.2,12.47,320
144639,94,76.0,54.2,11.92,320
144715,75,75.8,54.2,12.35,320
144807,91,77.5,54.2,11.94,320
144887,80,78.2,54.2,12.11,320
144971,83,76.9,54.2,12.09,320
145056,85,77.3,54.2,11.99,320
145135,79,73.9,54.2,12.19,320
145231,95,74.8,54.2,11.69,320
145321,90,74.3,54.2,11.52,320
145434,112,73.7,54.2,10.74,320
145513,78,73.5,54.2,11.36,320
145593,80,73.7,54.2,11.71,320
145687,93,75.2,54.2,11.42,320
145756,68,73.8,54.2,12.41,320
145865,109,75.2,54.2,11.44,320
145946,81,76.3,54.2,11.71,320
146025,78,76.7,54.2,12.04,320
146116,91,78.4,54.2,11.73,320
146196,79,78.5,54.2,12.01,320
146283,87,79.0,54.2,11.85,320
146360,76,78.4,54.2,12.24,320
146443,82,77.0,54.2,12.23,320
146530,87,77.6,54.2,12.01,320
146619,89,77.7,54.2,11.78,320
146694,74,77.0,54.2,12.30,320
146767,72,76.1,54.2,12.78,320
146861,94,76.8,54.2,12.13,320
146937,75,76.5,54.2,12.49,320
147017,80,75.8,54.2,12.50,320
147102,85,76.4,54.2,12.28,320
147177,74,75.9,54.2,12.65,320
147262,85,76.4,54.2,12.38,320
147335,72,75.5,54.2,12.83,320
147420,85,75.7,54.2,12.51,320
147506,86,76.7,54.2,12.25,320
147581,74,76.2,54.2,12.63,320
147665,84,75.2,54.2,12.41,320
147752,87,76.1,54.2,12.14,320
147846,93,74.4,54.2,11.72,320
147942,96,74.7,54.2,11.33,320
148023,81,74.5,54.2,11.63,320
148123,99,74.0,54.2,11.17,320
148208,85,75.1,54.2,11.35,320
148284,75,75.1,54.2,11.95,320
148375,90,75.9,54.2,11.70,320
148446,70,74.8,54.2,12.47,320
148532,86,73.9,54.2,12.22,320
148618,86,75.0,54.2,12.04,320
148706,87,76.6,54.2,11.88,320
148787,81,76.0,54.2,12.02,320
148876,88,76.9,54.2,11.82,320
148950,73,76.2,54.2,12.38,320
149046,95,78.7,54.2,11.83,320
149134,88,79.0,54.2,11.69,320
149233,99,77.8,54.2,11.21,320
149323,89,78.8,54.2,11.22,320
149399,75,78.1,54.2,11.85,320
149478,79,77.0,54.2,12.09,320
149585,106,76.2,54.2,11.30,320
149674,88,77.4,54.2,11.32,320
149749,75,76.9,54.2,11.92,320
149822,72,74.6,54.2,12.51,320
149913,90,74.4,54.2,12.09,320
149994,80,73.2,54.2,12.21,320
150085,91,74.3,54.2,11.85,320
150154,68,73.1,54.2,12.70,320
150238,84,72.8,54.2,12.46,320
150329,91,75.2,54.2,12.02,320
150426,97,77.0,54.2,11.51,320
150498,72,76.0,54.2,12.22,320
150572,74,75.5,54.2,12.61,320
150660,87,76.6,54.2,12.28,320
150738,78,76.8,54.2,12.44,320
150809,70,75.5,54.2,12.99,320
150904,95,76.4,54.2,12.25,320
150992,87,75.8,54.2,12.03,320
151080,88,77.2,54.2,11.83,320
151156,75,76.9,54.2,12.28,320
151237,81,76.3,54.2,12.30,320
151321,83,76.7,54.2,12.22,320
151400,78,75.8,54.2,12.40,320
151469,69,72.9,54.2,13.03,320
151556,86,73.1,54.2,12.61,320
151649,92,74.6,54.2,12.09,320
151737,87,77.2,54.2,11.91,320
151811,74,75.0,54.2,12.39,320
151898,87,75.0,54.2,12.12,320
151981,83,76.5,54.2,12.10,320
152096,114,75.5,54.2,11.10,320
152182,85,76.1,54.2,11.30,320
152258,76,76.0,54.2,11.86,320
152338,80,75.0,54.2,12.05,320
152418,79,74.6,54.2,12.23,320
152509,91,74.2,54.2,11.86,320
152595,86,75.4,54.2,11.79,320
152669,74,75.1,54.2,12.31,320
152758,88,75.4,54.2,12.02,320
152846,87,76.4,54.2,11.87,320
152924,78,75.4,54.2,12.15,320
153012,87,76.4,54.2,11.95,320
153085,72,75.6,54.2,12.53,320
153151,66,72.6,54.2,13.32,320
153247,95,73.9,54.2,12.48,320
153342,94,75.3,54.2,11.93,320
153418,75,75.2,54.2,12.35,320
153499,81,75.3,54.2,12.35,320
153589,90,76.0,54.2,11.98,320
153653,64,73.5,54.2,13.07,320
153751,97,75.0,54.2,12.24,320
153826,75,75.0,54.2,12.57,320
153944,117,74.4,54.2,11.36,320
154022,78,74.0,54.2,11.80,320
154113,90,73.6,54.2,11.59,320
154202,89,74.0,54.2,11.49,320
154311,108,73.4,54.2,10.82,320
154398,86,74.6,54.2,11.06,320
154480,82,74.0,54.2,11.40,320
154553,72,72.6,54.2,12.15,320
154646,93,73.9,54.2,11.73,320
154734,87,75.4,54.2,11.66,320
154796,62,72.6,54.2,13.00,320
154881,85,72.5,54.2,12.63,320
154967,85,73.8,54.2,12.37,320
155047,80,75.2,54.2,12.41,320
155130,83,74.5,54.2,12.30,320
155211,80,74.5,54.2,12.36,320
155285,74,74.4,54.2,12.71,320
155377,91,75.4,54.2,12.19,320
155450,73,75.0,54.2,12.64,320
155524,73,74.6,54.2,12.96,320
155615,91,74.5,54.2,12.37,320
155705,89,75.2,54.2,12.03,320
155784,78,75.9,54.2,12.27,320
155869,85,75.2,54.2,12.12,320
155982,113,74.7,54.2,11.14,320
156061,78,74.3,54.2,11.64,320
156144,82,74.2,54.2,11.81,320
156231,87,74.3,54.2,11.71,320
156313,82,72.6,54.2,11.86,320
156406,93,74.5,54.2,11.53,320
156498,92,75.0,54.2,11.33,320
156572,73,74.7,54.2,12.04,320
156646,74,74.5,54.2,12.48,320
156719,73,74.2,54.2,12.85,320
156808,88,75.9,54.2,12.40,320
156878,70,74.6,54.2,12.97,320
156967,89,75.3,54.2,12.45,320
157047,79,76.0,54.2,12.51,320
157143,96,78.0,54.2,11.88,320
157223,80,78.5,54.2,12.07,320
157301,77,76.2,54.2,12.34,320
157396,94,77.5,54.2,11.83,320
157471,75,76.9,54.2,12.28,320
157563,91,78.4,54.2,11.89,320
157641,78,78.2,54.2,12.17,320
157720,79,77.5,54.2,12.32,320
157807,86,77.8,54.2,12.11,320
157902,95,76.6,54.2,11.64,320
157982,79,75.9,54.2,11.94,320
158079,96,77.5,54.2,11.48,320
158143,64,74.9,54.2,12.73,320
158234,90,74.7,54.2,12.24,320
158353,118,74.1,54.2,11.11,320
158439,86,74.4,54.2,11.27,320
158514,74,74.4,54.2,11.94,320
158613,98,75.8,54.2,11.42,320
158689,76,75.8,54.2,11.94,320
158781,92,76.6,54.2,11.62,320
158861,80,77.3,54.2,11.88,320
158941,79,76.0,54.2,12.12,320
159029,88,77.2,54.2,11.89,320
159106,76,76.9,54.2,12.27,320
159232,126,76.5,54.2,10.97,320
159318,85,77.1,54.2,11.21,320
159394,75,76.8,54.2,11.85,320
159476,82,75.5,54.2,11.95,320
159563,86,76.4,54.2,11.85,320
159642,79,75.7,54.2,12.10,320
159730,87,76.9,54.2,11.91,320
159819,88,76.0,54.2,11.75,320
159894,75,74.0,54.2,12.22,320
159978,83,74.4,54.2,12.17,320
160065,86,75.4,54.2,12.01,320
160145,80,76.3,54.2,12.16,320
160215,69,73.6,54.2,12.86,320
160303,87,73.3,54.2,12.45,320
160386,83,73.4,54.2,12.33,320
160477,90,74.4,54.2,11.96,320
160545,68,73.1,54.2,12.79,320
160625,80,73.2,54.2,12.70,320
160713,87,74.7,54.2,12.34,320
160782,68,73.5,54.2,13.05,320
160854,71,71.6,54.2,13.36,320
160939,84,71.7,54.2,12.92,320
161027,88,73.1,54.2,12.46,320
161112,85,74.1,54.2,12.25,320
161198,85,75.2,54.2,12.10,320
161268,69,72.6,54.2,12.82,320
161360,91,73.0,54.2,12.27,320
161440,80,73.0,54.2,12.34,320
161529,88,74.4,54.2,12.05,320
161603,74,74.3,54.2,12.49,320
161684,80,74.1,54.2,12.49,320
161771,87,75.6,54.2,12.19,320
161843,72,74.9,54.2,12.70,320
161938,94,77.0,54.2,12.08,320
162020,82,78.0,54.2,12.12,320
162114,93,77.7,54.2,11.71,320
162189,75,76.2,54.2,12.19,320
162280,90,75.8,54.2,11.87,320
162386,105,75.3,54.2,11.17,320
162472,86,76.3,54.2,11.30,320
162549,76,76.3,54.2,11.86,320
162627,78,74.2,54.2,12.15,320
162716,88,74.5,54.2,11.91,320
162821,105,76.4,54.2,11.20,320
162897,75,76.2,54.2,11.84,320
162989,91,76.6,54.2,11.58,320
163066,77,76.8,54.2,12.00,320
163161,94,77.2,54.2,11.59,320
163241,80,77.8,54.2,11.87,320
163317,76,74.9,54.2,12.25,320
163433,115,73.5,54.2,11.19,320
163525,91,74.9,54.2,11.13,320
163602,76,75.2,54.2,11.74,320
163680,78,73.4,54.2,12.06,320
163790,109,73.5,54.2,11.20,320
163873,83,74.2,54.2,11.45,320
163954,80,75.5,54.2,11.77,320
164042,88,76.7,54.2,11.65,320
164111,68,75.0,54.2,12.56,320
164193,82,74.8,54.2,12.45,320
164281,88,75.9,54.2,12.13,320
164357,75,75.8,54.2,12.49,320
164435,78,73.9,54.2,12.59,320
164528,92,75.2,54.2,12.07,320
164607,79,75.9,54.2,12.25,320
164694,87,77.1,54.2,12.02,320
164771,76,77.0,54.2,12.36,320
164839,67,75.1,54.2,13.13,320
164927,88,75.1,54.2,12.60,320
165009,81,75.0,54.2,12.52,320
165090,81,75.0,54.2,12.47,320
165179,88,76.5,54.2,12.14,320
165264,84,77.0,54.2,12.07,320
165339,74,76.5,54.2,12.50,320
165420,81,76.1,54.2,12.46,320
165511,90,77.7,54.2,12.05,320
165585,73,76.8,54.2,12.55,320
165662,77,76.9,54.2,12.68,320
165747,84,77.2,54.2,12.45,320
165817,70,75.8,54.2,13.00,320
165899,82,76.0,54.2,12.76,320
165985,85,76.7,54.2,12.46,320
166071,86,76.0,54.2,12.21,320
166144,72,74.1,54.2,12.71,320
166231,86,74.1,54.2,12.39,320
166297,66,71.4,54.2,13.22,320
166393,95,72.8,54.2,12.41,320
166485,92,72.7,54.2,11.95,320
166570,84,74.0,54.2,11.93,320
166661,90,73.4,54.2,11.69,320
166746,85,74.5,54.2,11.71,320
166832,85,74.3,54.2,11.73,320
166948,116,74.3,54.2,10.80,320
167037,88,76.0,54.2,10.97,320
167105,68,74.3,54.2,12.09,320
167197,91,75.4,54.2,11.76,320
167271,73,75.0,54.2,12.34,320
167355,84,74.3,54.2,12.21,320
167433,78,73.4,54.2,12.39,320
167525,91,73.5,54.2,11.97,320
167615,89,75.4,54.2,11.75,320
167690,75,75.3,54.2,12.23,320
167788,98,77.4,54.2,11.62,320
167863,75,76.9,54.2,12.13,320
167948,84,75.8,54.2,12.06,320
168036,88,77.0,54.2,11.85,320
168110,73,76.2,54.2,12.41,320
168178,68,73.3,54.2,13.10,320
168270,92,74.6,54.2,12.43,320
168350,79,74.2,54.2,12.50,320
168437,86,75.6,54.2,12.24,320
168512,74,75.3,54.2,12.62,320
168596,84,74.7,54.2,12.41,320
168682,86,75.8,54.2,12.17,320
168763,80,75.2,54.2,12.27,320
168839,76,74.1,54.2,12.54,320
168917,78,73.2,54.2,12.62,320
169011,94,75.0,54.2,12.03,320
169092,80,76.0,54.2,12.17,320
169176,83,75.2,54.2,12.13,320
169252,76,73.7,54.2,12.44,320
169336,83,74.1,54.2,12.32,320
169448,111,71.5,54.2,11.33,320
169548,100,73.3,54.2,10.93,320
169623,75,73.6,54.2,11.65,320
169715,91,74.6,54.2,11.45,320
169790,75,74.7,54.2,12.02,320
169884,94,75.2,54.2,11.60,320
169966,81,75.2,54.2,11.83,320
170058,91,76.0,54.2,11.57,320
170126,67,74.3,54.2,12.58,320
170213,86,74.2,54.2,12.29,320
170301,88,75.4,54.2,12.02,320
170384,83,76.9,54.2,12.03,320
170456,71,75.9,54.2,12.64,320
170542,85,76.7,54.2,12.38,320
170617,75,76.3,54.2,12.67,320
170702,85,76.7,54.2,12.40,320
170783,80,77.5,54.2,12.43,320
170869,86,76.7,54.2,12.19,320
170951,81,76.4,54.2,12.23,320
171035,84,75.3,54.2,12.14,320
171123,87,76.4,54.2,11.94,320
171196,73,75.7,54.2,12.47,320
171280,83,74.9,54.2,12.34,320
171372,92,75.9,54.2,11.90,320
171451,78,75.4,54.2,12.18,320
171519,67,72.6,54.2,13.00,320
171607,88,73.0,54.2,12.51,320
171691,84,72.7,54.2,12.33,320
171778,86,74.0,54.2,12.12,320
171871,93,75.1,54.2,11.71,320
171933,62,72.5,54.2,13.03,320
172023,90,73.4,54.2,12.46,320
172143,119,72.3,54.2,11.24,320
172238,95,73.9,54.2,11.03,320
172315,76,74.3,54.2,11.67,320
172394,79,73.9,54.2,11.96,320
172475,80,74.0,54.2,12.12,320
172571,96,75.0,54.2,11.61,320
172633,61,72.3,54.2,13.05,320
172723,89,73.2,54.2,12.50,320
172816,92,74.3,54.2,12.01,320
172900,84,76.2,54.2,11.98,320
172961,61,73.1,54.2,13.30,320
173058,97,74.4,54.2,12.41,320
173131,73,71.7,54.2,12.79,320
173229,97,73.5,54.2,12.05,320
173302,73,73.4,54.2,12.54,320
173399,96,74.8,54.2,11.91,320
173479,80,75.8,54.2,12.08,320
173553,73,75.3,54.2,12.57,320
173636,82,75.0,54.2,12.46,320
173726,89,76.1,54.2,12.09,320
173816,90,76.5,54.2,11.80,320
173890,74,74.6,54.2,12.31,320
173979,88,74.9,54.2,12.03,320
174048,69,72.3,54.2,12.77,320
174135,87,71.8,54.2,12.39,320
174229,94,73.7,54.2,11.86,320
174316,86,75.0,54.2,11.79,320
174386,69,73.9,54.2,12.60,320
174489,102,76.1,54.2,11.76,320
174572,83,75.9,54.2,11.85,320
174664,92,76.6,54.2,11.55,320
174739,75,76.2,54.2,12.09,320
174828,88,76.8,54.2,11.87,320
174910,82,76.3,54.2,11.97,320
174993,83,76.3,54.2,11.99,320
175079,85,77.1,54.2,11.92,320
175167,87,77.9,54.2,11.80,320
175244,77,77.7,54.2,12.15,320
175325,81,77.2,54.2,12.21,320
175419,93,78.1,54.2,11.77,320
175495,76,77.7,54.2,12.19,320
175571,76,76.1,54.2,12.48,320
175662,90,75.7,54.2,12.07,320
175745,83,75.8,54.2,12.06,320
175826,81,75.6,54.2,12.15,320
175924,97,77.4,54.2,11.60,320
175988,64,74.7,54.2,12.80,320
176084,95,75.5,54.2,12.12,320
176154,70,73.1,54.2,12.77,320
176257,103,73.0,54.2,11.85,320
176341,84,73.7,54.2,11.87,320
176426,84,74.8,54.2,11.88,320
176502,76,73.1,54.2,12.26,320
176595,93,73.4,54.2,11.81,320
176683,87,74.7,54.2,11.72,320
176748,64,72.6,54.2,12.89,320
176840,92,73.1,54.2,12.28,320
176945,104,73.3,54.2,11.48,320
177035,90,74.9,54.2,11.37,320
177126,91,74.5,54.2,11.26,320
177237,111,74.7,54.2,10.58,320
177318,80,74.6,54.2,11.16,320
177400,81,74.8,54.2,11.51,320
177490,90,75.5,54.2,11.39,320
177564,74,75.2,54.2,12.03,320
177650,85,75.0,54.2,11.95,320
177739,89,76.4,54.2,11.74,320
177839,99,77.9,54.2,11.25,320
177907,68,75.9,54.2,12.28,320
177995,88,77.0,54.2,12.01,320
178106,111,75.1,54.2,11.11,320
178194,87,75.0,54.2,11.22,320
178275,81,74.9,54.2,11.56,320
178371,95,75.8,54.2,11.25,320
178432,61,72.9,54.2,12.79,320
178519,86,72.9,54.2,12.44,320
178606,86,74.5,54.2,12.20,320
178682,76,74.9,54.2,12.49,320
178758,75,74.9,54.2,12.74,320
178846,88,76.3,54.2,12.33,320
178922,75,76.1,54.2,12.63,320
179008,86,76.7,54.2,12.33,320
179084,75,76.5,54.2,12.63,320
179170,85,75.8,54.2,12.37,320
179283,113,75.6,54.2,11.31,320
179372,88,76.3,54.2,11.33,320
179436,64,73.8,54.2,12.62,320
179533,96,75.0,54.2,11.96,320
179608,75,75.0,54.2,12.37,320
179704,96,75.6,54.2,11.78,320
179785,80,76.6,54.2,12.00,320
179871,85,75.9,54.2,11.93,320
179958,86,76.8,54.2,11.84,320
180040,82,75.9,54.2,11.95,320
180114,73,74.2,54.2,12.47,320
180208,93,74.4,54.2,11.96,320
180333,125,74.1,54.2,10.77,320
180421,88,75.4,54.2,10.95,320
180496,74,75.2,54.2,11.72,320
180585,88,74.8,54.2,11.61,320
180667,81,74.8,54.2,11.83,320
180759,92,75.8,54.2,11.54,320
180843,84,77.4,54.2,11.65,320
180933,89,78.1,54.2,11.53,320
181002,69,76.3,54.2,12.42,320
181085,82,76.2,54.2,12.35,320
181213,127,75.8,54.2,11.01,320
181287,73,74.1,54.2,11.81,320
181375,88,74.4,54.2,11.68,320
181463,88,75.9,54.2,11.58,320
181532,68,74.4,54.2,12.52,320
181615,82,74.5,54.2,12.42,320
181697,82,74.6,54.2,12.35,320
181779,82,74.8,54.2,12.31,320
181878,99,75.7,54.2,11.65,320
181951,72,75.0,54.2,12.32,320
182047,96,74.7,54.2,11.75,320
182127,79,74.3,54.2,12.02,320
182199,72,72.6,54.2,12.58,320
182317,118,72.0,54.2,11.35,320
182418,100,74.2,54.2,10.94,320
182490,72,72.2,54.2,11.83,320
182588,97,73.7,54.2,11.37,320
182679,91,73.8,54.2,11.26,320
182783,103,76.8,54.2,10.79,320
182866,83,78.0,54.2,11.17,320
182969,102,79.8,54.2,10.76,320
183086,117,82.1,54.2,10.10,320
183161,74,79.3,54.2,11.12,320
183250,89,78.5,54.2,11.16,320
183330,80,77.5,54.2,11.56,320
183435,104,76.6,54.2,10.98,320
183521,85,77.4,54.2,11.21,320
183598,76,77.2,54.2,11.80,320
183687,89,78.1,54.2,11.63,320
183762,75,77.5,54.2,12.14,320
183849,87,77.0,54.2,11.95,320
183939,89,78.1,54.2,11.73,320
184016,76,77.8,54.2,12.16,320
184098,82,77.5,54.2,12.17,320
184182,83,78.6,54.2,12.13,320
184256,74,77.5,54.2,12.55,320
184342,86,78.1,54.2,12.27,320
184418,75,77.5,54.2,12.59,320
184496,78,76.5,54.2,12.66,320
184585,89,77.3,54.2,12.23,320
184671,85,77.6,54.2,12.09,320
184744,72,75.6,54.2,12.63,320
184827,83,75.5,54.2,12.46,320
184914,86,76.2,54.2,12.21,320
185005,90,76.3,54.2,11.88,320
185107,101,77.0,54.2,11.29,320
185207,100,78.3,54.2,10.90,320
185319,112,78.7,54.2,10.31,320
185409,90,78.9,54.2,10.55,320
185490,80,79.2,54.2,11.13,320
185613,122,81.5,54.2,10.25,320
185730,117,82.7,54.2,9.74,320
185837,107,83.0,54.2,9.62,320
185952,114,82.0,54.2,9.37,320
186079,127,82.6,54.2,8.92,320
186192,112,82.0,54.2,8.92,320
186294,102,82.1,54.2,9.19,320
186408,113,78.6,54.2,9.09,320
186502,94,77.1,54.2,9.55,320
186590,87,75.4,54.2,10.13,320
186701,111,75.6,54.2,9.80,320
186821,119,73.4,54.2,9.38,320
186916,94,72.3,54.2,9.76,320
187003,87,72.3,54.2,10.28,320
187107,103,73.0,54.2,10.11,320
187217,110,75.4,54.2,9.80,320
187313,96,74.2,54.2,9.99,320
187393,79,73.5,54.2,10.79,320
187471,78,72.1,54.2,11.40,320
187561,89,73.0,54.2,11.35,320
187659,97,74.2,54.2,11.04,320
187742,82,74.7,54.2,11.38,320
187813,70,72.5,54.2,12.25,320
187935,122,73.1,54.2,11.04,320
188006,70,71.0,54.2,12.01,320
188100,94,71.8,54.2,11.60,320
188187,87,73.5,54.2,11.57,320
188262,74,73.7,54.2,12.15,320
188351,88,74.5,54.2,11.92,320
188438,87,75.8,54.2,11.79,320
188532,94,76.9,54.2,11.44,320
188613,80,77.6,54.2,11.76,320
188692,78,74.2,54.2,12.08,320
188786,94,75.0,54.2,11.65,320
188872,86,74.7,54.2,11.64,320
188984,111,74.3,54.2,10.85,320
189071,86,75.6,54.2,11.08,320
189146,74,75.4,54.2,11.81,320
189220,74,72.7,54.2,12.32,320
189310,89,72.8,54.2,12.00,320
189394,83,71.8,54.2,12.01,320
189482,87,72.7,54.2,11.86,320
189558,76,73.4,54.2,12.25,320
189650,91,74.5,54.2,11.87,320
189731,81,74.6,54.2,12.01,320
189822,90,75.5,54.2,11.74,320
189891,69,74.1,54.2,12.57,320
189977,86,74.2,54.2,12.29,320
190096,119,72.8,54.2,11.12,320
190186,90,73.9,54.2,11.12,320
190263,76,74.4,54.2,11.73,320
190353,89,76.1,54.2,11.58,320
190424,70,74.9,54.2,12.39,320
190509,85,74.4,54.2,12.20,320
190595,86,75.6,54.2,12.03,320
190702,106,76.7,54.2,11.25,320
190792,89,77.7,54.2,11.25,320
190911,119,74.7,54.2,10.39,320
190999,87,72.9,54.2,10.72,320
191094,95,72.6,54.2,10.66,320
191188,93,71.5,54.2,10.69,320
191293,105,73.5,54.2,10.34,320
191391,97,74.3,54.2,10.33,320
191499,108,74.7,54.2,10.01,320
191579,79,73.9,54.2,10.80,320
191680,101,73.5,54.2,10.53,320
191773,93,72.9,54.2,10.60,320
191854,80,71.2,54.2,11.17,320
191933,79,70.2,54.2,11.62,320
192046,112,72.2,54.2,10.81,320
192121,75,72.8,54.2,11.57,320
192210,88,73.5,54.2,11.51,320
192291,81,74.9,54.2,11.76,320
192372,81,74.9,54.2,11.93,320
192475,103,74.7,54.2,11.27,320
192552,76,72.5,54.2,11.83,320
192653,100,73.1,54.2,11.28,320
